"created_at","text","location","time_zone","lang","geo","place","followers_count","friends_count","listed_count","favourites_count","statuses_count","retweet_count","reply_count","retweeted"
"Wed Nov 22 18:11:12 +0000 2017","RT @turispotencia: ¡Histórico! 🏯🛡️Castillo Santa Rosa #NuevaEsparta construido en 1682 como protección ante ataque de piratas francese… ","San Cristóbal, Venezuela","Caracas","es",,,1299,910,9,3845,3845,0,0,false
"Wed Nov 22 18:11:13 +0000 2017","RT @EUTurismo: BW Turismo // #Versalles: La cantidad de historias, curiosidades y anécdotas que encierra son infinitas, por… ","Venezuela","Pacific Time (US & Canada)","es",,,518,342,16,1158,1158,0,0,false
"Wed Nov 22 18:11:13 +0000 2017","RT @anadebande: La antitodo y pro-okupa d @AdaColau hunde Barcelona...No quería la AgenciaM,no quiere turismo,no quiere bolardos...… ","Viveiro (Lugo)",,"es",,,3059,4994,72,106927,106927,0,0,false
"Wed Nov 22 18:11:14 +0000 2017","RT @JavierRivasR33: Nuestro @bcodeltesoro estará presente para impulsar en motor turismo de la Agenda Económica Bolivariana https://t.co/kX…","Maracay, Venezuela",,"es",,,1434,2469,5,11938,11938,0,0,false
"Wed Nov 22 18:11:14 +0000 2017","!! https://t.co/oK9XM6tHZF",,,"und",,,637,635,8,618,618,0,0,false
"Wed Nov 22 18:11:14 +0000 2017","Con nosotros conoces y disfrutas cada rincón de ella, ¡Contactanos! \n#PanamaVisitours #Tours #Turismo #Panama… https://t.co/rM790m4OHD","Panamá",,"es",,,7,89,0,0,0,0,0,false
"Wed Nov 22 18:11:16 +0000 2017","RT @DavidGarcaRos2: ¿Cómo iba a querer la tiparraca de la Colau una Agencia que podía acarrear múltiples beneficios para Barcelona, cua… ",,,"es",,,1940,1453,108,72316,72316,0,0,false
"Wed Nov 22 18:11:18 +0000 2017","RT @thegranturismo: You asked, we listened. Free new cars, offline play, and new single-player mode coming to Gran Turismo Sport.\nhttps://t…",,,"en",,,19,98,0,3380,3380,0,0,false
"Wed Nov 22 18:11:19 +0000 2017","Jim Thompson, un paria de la literatura. https://t.co/4p7L7kVkEE \n#FedoarcuOficial #arte #cultura #pintura… https://t.co/AWI6coHcgd","Republica Dominicana",,"und",,,12376,3256,27,36,36,0,0,false
"Wed Nov 22 18:11:19 +0000 2017","RT @rosaicela_CDMX: Trajineras, turismo de aventura, gastronomía y chinampas en las Rutas de Turismo Patrimonial #DescubreCDMX https://t.co…",,,"es",,,38,62,10,81,81,0,0,false
"Wed Nov 22 18:11:20 +0000 2017","RT autocar: We find out if the PorscheGB Panamera Turbo S Sport Turismo is the best estate car on the market:… https://t.co/0TyCbzYFXZ","Leeds, England",,"en",,,890,577,14,34,34,0,0,false
"Wed Nov 22 18:11:22 +0000 2017","RT @PonceDeLeonEC: Con la finalidad de fomentar el turismo interno; incrementar la llegada de turistas extranjeros; atraer y generar i… ","Pichincha, Ecuador",,"es",,,6,40,0,526,526,0,0,false
"Wed Nov 22 18:11:22 +0000 2017","RT @SENIAT_Carupano: ¿Dónde van tus tributos? Energía, minas y petróleo, agricultura, industria, comercio y turismo. @SeniatRNO https://t.c…",,"Caracas","es",,,294,95,10,223,223,0,0,false
"Wed Nov 22 18:11:24 +0000 2017","RT @fmritmo: Este viernes vuelve #LaEsquinaDelCoco. Invitado José Naranjo Rosales para hablar de turismo https://t.co/lqaYnWVQvD","Illinois, USA","Quito","es",,,332,135,4,368,368,0,0,false
"Wed Nov 22 18:11:26 +0000 2017","RT @Albert_Rivera: Mientras Puigdemont hace 'turismo a la fuga', en CAT ⬆️el desempleo, se van las empresas y se ahonda la fractura so… ","Castilla y León, España","Athens","es",,,452,915,49,19644,19644,0,0,false
"Wed Nov 22 18:11:28 +0000 2017","RT @inarvaezp: Hoy en el Taller de Restauración Paleontológica de #Cuenca hemos contado con Irene Prieto (@Otterlyn), que nos ha h… ","Natural History Museum, L.A.",,"es",,,390,368,8,5070,5070,0,0,false
"Wed Nov 22 18:11:28 +0000 2017","RT @SECTUR_mx: El #Turismo es aprender a ser tolerantes y respetuosos, el turismo nos puede ayudar a alcanzar el bienestar común:… ","Pánuco Veracruz","Central Time (US & Canada)","es",,,3704,529,172,1465,1465,0,0,false
"Wed Nov 22 18:11:29 +0000 2017","RT @Cs_Andalucia: .@Albert_Rivera  ""BCN tiene que volver a ser un referente del turismo y no sufrir los lastres del proceso separatis… ","Barcelona, España",,"es",,,107,567,0,4152,4152,0,0,false
"Wed Nov 22 18:11:36 +0000 2017","RT TuristaVzla: Nos encontramos a 1 día de la Feria Internacional de Turismo de Venezuela #FitVen2017 https://t.co/9i4Emvf06O","#ColectivoSomosChávez2.0",,"es",,,332,202,1,835,835,0,0,false
"Wed Nov 22 18:11:36 +0000 2017","RT @IncesCarabobo: #22Nov Mujeres de Guigue aprenden sobre Tejido. A través del @CFSBicentenario eje Carlos Arvelo, ofrecen a las pers… ","AV. INDUSTRIAL FRENTE A LA EST","Pacific Time (US & Canada)","es",,,170,717,0,1437,1437,0,0,false
"Wed Nov 22 18:11:38 +0000 2017","RT @GobernoAlem: Que tiempos aquellos en que en Antena3 hablaban solo de Venezuela y no de las empresas que se han ido de Cataluña,… ","Pontevedra",,"es",,,705,840,10,26188,26188,0,0,false
"Wed Nov 22 18:11:40 +0000 2017","RT @SECTUR_mx: Se realiza la Inauguración de la 10° Reunión del Grupo de Acción Regional de las Américas, @garapesnna10, encabezad… ",,,"es",,,175,28,7,4,4,0,0,false
"Wed Nov 22 18:11:47 +0000 2017","RT @turismoportugal: Turismo de Portugal organiza Workshops ""Como melhorar o negócio do meu hotel: vantagens do marketing digital""\n+info… ","Dakhla, Royaume du Maroc","Athens","pt",,,158,807,86,66311,66311,0,0,false
"Wed Nov 22 18:11:47 +0000 2017","¿Dónde van tus tributos? Energía, minas y petróleo, agricultura, industria, comercio y turismo. SeniatRNO https://t.co/3MCg7vR8uB",,,"es",,,111,83,0,143,143,0,0,false
"Wed Nov 22 18:11:48 +0000 2017","RT @IncesCarabobo: #22Nov Mujeres de Guigue aprenden sobre Tejido. A través del @CFSBicentenario eje Carlos Arvelo, ofrecen a las pers… ",,,"es",,,13,43,0,0,0,0,0,false
"Wed Nov 22 18:11:49 +0000 2017","RT @SECTUR_mx: El #Turismo es aprender a ser tolerantes y respetuosos, el turismo nos puede ayudar a alcanzar el bienestar común:… ",,,"es",,,175,28,7,4,4,0,0,false
"Wed Nov 22 18:11:54 +0000 2017","RT @LuzMaBeristain: El día de hoy presentaré un exhorto a @PROFEPA_Mx con con el objetivo de seguir propiciando el turismo sustentable… ","Principios Virtudes Valores ","Central Time (US & Canada)","es",,,30248,16188,49,27487,27487,0,0,false
"Wed Nov 22 18:11:54 +0000 2017","Gran Turismo Sport: Incoming Updates Add New Cars, Offline Play, GT League &amp; More - https://t.co/mz3QEmv52m https://t.co/W8EUzoJg2a","Online","Pacific Time (US & Canada)","en",,,1923,1925,26,46,46,0,0,false
"Wed Nov 22 18:11:58 +0000 2017","RT @Dip_Alpizar: Presente en la comparecencia del Secretario de Turismo de la CDMX @TurismoCDMX, Armando López Cárdenas. https://t.co/Kdc3G…",,"Central Time (US & Canada)","es",,,773,448,13,11295,11295,0,0,false
"Wed Nov 22 18:12:03 +0000 2017","RT @VTVcanal8: Viceministro de Turismo Internacional: La Fitven 2017 logrará el desarrollo económico nacional… ","ALGUN RINCON DE EL MUNDO",,"es",,,31974,33248,153,14390,14390,0,0,false
"Wed Nov 22 18:12:04 +0000 2017","Regione, approvate le modifiche al testo unico sul turismo. Urbinati: «Una legge al passo con i tempi»… https://t.co/v3d18QC0TO",,"Rome","it",,,1415,1376,5,21,21,0,0,false
"Wed Nov 22 18:12:05 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ","-Suiza, ¿capital? -¡Envé!","Pacific Time (US & Canada)","es",,,2221,2683,49,49710,49710,0,0,false
"Wed Nov 22 18:12:14 +0000 2017","RT @GobernoAlem: Que tiempos aquellos en que en Antena3 hablaban solo de Venezuela y no de las empresas que se han ido de Cataluña,… ","Huelva. Huelva.","Madrid","es",,,2924,3060,84,83745,83745,0,0,false
"Wed Nov 22 18:12:14 +0000 2017","RT @thegranturismo: You asked, we listened. Free new cars, offline play, and new single-player mode coming to Gran Turismo Sport.\nhttps://t…","Jersey Shore","Eastern Time (US & Canada)","en",,,306,514,6,324,324,0,0,false
"Wed Nov 22 18:12:15 +0000 2017","RT @PrensaTurismoSJ: Jackson Kayak se encuentra en #SanJuan para participar del 2017 ICF Freestyle Kayak WC - San Juan Argentina conoce… ",,,"es",,,6,71,0,326,326,0,0,false
"Wed Nov 22 18:12:16 +0000 2017","RT @TurismoSpain: El turismo de compras se plantea como objetivo atraer 20.000 millones de euros de 2018 a 2020 | #TurismoDeCompras… ","Madrid, Comunidad de Madrid","Madrid","es",,,954,332,145,1009,1009,0,0,false
"Wed Nov 22 18:12:30 +0000 2017","Siguenos en #telegram https://t.co/6mYglzzNE6 #turismo #hoteles","España",,"es",,,3407,4517,8,194,194,0,0,false
"Wed Nov 22 18:12:32 +0000 2017","GT Sport vai receber mais carros e novo modo single-player \n\nGran Turismo Sport vai ter novidades nas próximas sema… https://t.co/gtD0RV4hEc","Lisboa, Portugal","Lisbon","pt",,,457,706,62,196,196,0,0,false
"Wed Nov 22 18:12:33 +0000 2017","RT @Turismo_Arganda: La Concejalía de Turismo ha preparado una nueva visita guiada a la Torre de Telegrafía Óptica para este sábado 25 d… ",,,"es",,,177,762,4,913,913,0,0,false
"Wed Nov 22 18:12:35 +0000 2017","RT @AliciaBesada: Los invitamos el martes 28 de noviembre a las 15 hs, a participar del encuentro sobre “Turismo Accesible: una asign… ","Argentina","Pacific Time (US & Canada)","es",,,403,3610,11,1931,1931,0,0,false
"Wed Nov 22 18:12:37 +0000 2017","Suman la estancia “La Deolinda” al Turismo Rural https://t.co/tIQuHh2VvD",,"Buenos Aires","es",,,4531,1944,41,26,26,0,0,false
"Wed Nov 22 18:12:40 +0000 2017","RT @SCAhoraEsCuando: #SCAhoraEsCuando con nuestro próximo alcalde @JulioGarciaZ atraeremos al turismo como fuente de ingreso a nuestro m… ","Caracas - Venezuela",,"es",,,102799,74031,249,10491,10491,0,0,false
"Wed Nov 22 18:12:40 +0000 2017","@marcovallejob @LuchoJacobsen @Daniela77912741 @andino212 @merv59 @edarangon @angelricardo18 @uribista1000… https://t.co/Df7gv9KFJa","Chia,Cundinamarca.Colombia",,"es",,,2039,954,32,101,101,0,0,false
"Wed Nov 22 18:12:42 +0000 2017","RT @thegranturismo: You asked, we listened. Free new cars, offline play, and new single-player mode coming to Gran Turismo Sport.\nhttps://t…","Wroclaw, Poland",,"en",,,3,7,0,42,42,0,0,false
"Wed Nov 22 18:12:44 +0000 2017","RT @pensareliberale: “Gli acceleratori per lo sviluppo”, ce ne parlerà domani a “Costruiamo il presente, immaginiamo il futuro” Mauro Lo… ","napoli, italia","Ljubljana","it",,,470,1178,9,366,366,0,0,false
"Wed Nov 22 18:12:46 +0000 2017","Gran Turismo Sport – More Cars and A New Single Player Mode in Upcoming Free… https://t.co/EfBedlxkIB #simracing","Worldwide","Pacific Time (US & Canada)","en",,,929,1779,33,10,10,0,0,false
"Wed Nov 22 18:12:51 +0000 2017","Club Financiero 567 te invita a El Ágora de elEconomista.es con D. Álvaro Nadal Ministro de Energía, Turismo y Agen… https://t.co/mqqpcxQ8HC","Velazquez, 12 Madrid 915751287",,"es",,,8017,572,60,310,310,0,0,false
"Wed Nov 22 18:12:58 +0000 2017","RT @NoticiasMVS: El 25% de norteamericanos que viajan a México o son de Texas o pasan por Texas: Secretario de Turismo, @edelamadrid, a @ez…",,,"es",,,175,28,7,4,4,0,0,false
"Wed Nov 22 18:12:59 +0000 2017","RT @nextepRetail: El turismo de compras se plantea como objetivo atraer 20.000 millones de euros de 2018 a 2020 | #TurismoDeCompras… ","Madrid","Madrid","es",,,1976,717,333,1745,1745,0,0,false
"Wed Nov 22 18:13:01 +0000 2017","VIDEO: 10 Hoteles increíbles que son únicos en el mundo #Turismo https://t.co/SyRFgeEqLv","Comunidad de Madrid, España","Bogota","es",,,39757,29470,292,144,144,0,0,false
"Wed Nov 22 18:13:02 +0000 2017","5 ideas para evitar la fatiga al viajar #Turismo https://t.co/TzrXbid6gu","México","Bogota","es",,,10505,7728,21,1,1,0,0,false
"Wed Nov 22 18:13:03 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ",,"Madrid","es",,,372,689,12,35441,35441,0,0,false
"Wed Nov 22 18:13:05 +0000 2017","Si SORPRENDIDOS, de como un País con la Mayor reserva de Petróleo del Mundo, está en RUINAS y su Pueblo en Miseria,… https://t.co/vVAeZakrXH","#Dubaizuela con y de Progreso!","Bogota","es",,,38848,39974,220,97236,97236,0,0,false
"Wed Nov 22 18:13:05 +0000 2017","RT @turispotencia: ¡Tierra de fe! ⛪️🙏#Margarita .@turismoenpotencia visitó la casa de la Patrona de los pescadores, milagrosa Virgen d… ","San Cristóbal, Venezuela","Caracas","es",,,1299,910,9,3845,3845,0,0,false
"Wed Nov 22 18:13:07 +0000 2017","GAMING 🎮 | Un mode solo, de nouveaux véhicules... #GTSport semble nous réserver de nombreuses surprises pour les se… https://t.co/uPpH8nOpSN","Lyon, France","Pacific Time (US & Canada)","fr",,,69,198,2,29,29,0,0,false
"Wed Nov 22 18:13:14 +0000 2017","Gran Turismo Sport vai receber campanha a solo clássica https://t.co/H0gKX77Aap",,,"pt",,,3,0,0,0,0,0,0,false
"Wed Nov 22 18:13:14 +0000 2017","The latest El Diario de EasyGranada! https://t.co/T8pyDmEEWY Thanks to @RaquelRuz1 @genialesdivinos @El_Cavino #turismo #cruceros","Granada - ES","Madrid","en",,,1044,551,48,63,63,0,0,false
"Wed Nov 22 18:13:21 +0000 2017","RT @AnderGurusa: Sólo el 38% de donostiarras cree que el turismo tiene más efectos positivos que negativos. Encuesta de la Diputació… ","BIZKAIA",,"es",,,83,303,0,15,15,0,0,false
"Wed Nov 22 18:13:22 +0000 2017","RT @JAngelHorta: @ferolivera09 preside la toma de protesta de la Asociación de Guías Certificados del Estado de @guanajuato ¡Enhorab… ","Guanajuato, México","Central Time (US & Canada)","es",,,20313,4332,154,6528,6528,0,0,false
"Wed Nov 22 18:13:23 +0000 2017","Gran Turismo Sport : le mode Carrière ""GT League"" débarquera en décembre, voici tous les détails https://t.co/mIzcRpfsPV","World","Athens","fr",,,2527,2014,65,0,0,0,0,false
"Wed Nov 22 18:13:23 +0000 2017","Hoy hemos recibido a una delegación de la Universidad de Shanghai 🇨🇳 para presentar su Proyecto de Colaboración a n… https://t.co/BARM8zk8W0","Benidorm, España","Athens","es",,,121,200,7,4,4,0,0,false
"Wed Nov 22 18:13:25 +0000 2017","RT @paolaflores80: #MAÑANA!\nEstimados,\nQuedan cordialmente invitados a la #ConferenciadePrensa del día Jueves a las 19 hs en el Turism… "," Corrientes","Buenos Aires","es",,,127,321,0,311,311,0,0,false
"Wed Nov 22 18:13:32 +0000 2017","QUE SACADA POR DIOSSSSSSSSS https://t.co/qwJHJtcFM0","Mi casa.",,"es",,,111,190,1,6661,6661,0,0,false
"Wed Nov 22 18:13:36 +0000 2017","RT @PatriciaDorta40: Nos encontramos a 1 día de la Feria Internacional de Turismo de Venezuela #FitVen2017 https://t.co/XKwyxGlegm","Venezuela",,"es",,,4024,4995,42,14889,14889,0,0,false
"Wed Nov 22 18:13:36 +0000 2017","RT @BalconyGlam: Marca la diferencia el mundo es tuyo.\n\n #Mujer #BalconyGlam #BG #moda #belleza #Turismo #Fitness #Paladar… ","Mexico","Pacific Time (US & Canada)","es",,,12,40,1,0,0,0,0,false
"Wed Nov 22 18:13:37 +0000 2017","RT @BalconyGlam: Marca la diferencia el mundo es tuyo.\n\n #Mujer #BalconyGlam #BG #moda #belleza #Turismo #Fitness #Paladar… ","México","Pacific Time (US & Canada)","es",,,65,124,0,2,2,0,0,false
"Wed Nov 22 18:13:40 +0000 2017","RT @rogertradicion: Aragua Potencia dirá ¡PRESENTE! en la Feria Internacional de Turismo de Venezuela 2017 @RMarcoTorres https://t.co/XTzZq…","Maracay, Aragua","Caracas","es",,,3012,2177,9,742,742,0,0,false
"Wed Nov 22 18:13:41 +0000 2017","#CuencaEsCultura #CuencaEsTurismo #CuencaEsArte #CuencaEsHistoria #CuencaEsPatrimonio #CuencaEsArquitectura… https://t.co/u4AdIp8U03","Cuenca, España","Madrid","und",,,3018,304,79,4021,4021,0,0,false
"Wed Nov 22 18:13:42 +0000 2017","Gran Turismo Sport anuncia nuevos contenidos, coches y circuitos gratuitos https://t.co/Eetpl72pVm","Almeria","Madrid","es",,,920,830,35,699,699,0,0,false
"Wed Nov 22 18:13:45 +0000 2017","RT @LuzMaBeristain: El día de hoy presentaré un exhorto a @PROFEPA_Mx con con el objetivo de seguir propiciando el turismo sustentable… ",,,"es",,,23386,1615,17,7308,7308,0,0,false
"Wed Nov 22 18:13:45 +0000 2017","Listening to the community’s feedback and making changes. Well done GT 👏 https://t.co/w9QWVSa54L","Great Britian","London","en",,,163,112,9,5329,5329,0,0,false
"Wed Nov 22 18:13:46 +0000 2017","Se @micheltemer tivesse 4 anos de mandato eu acho q ele seria reeleito. Esta fazendo as mudancas necessarias q nenh… https://t.co/i23pPP2tfs","Brasília, Brazil","Pacific Time (US & Canada)","pt",,,2686,2704,7,948,948,0,0,false
"Wed Nov 22 18:13:53 +0000 2017","@ForzaMotorsport Take a leaf! https://t.co/iedQE59nhz LISTENING IS VERY POWERFUL!","England, United Kingdom","London","en",,,158,26,1,570,570,0,0,false
"Wed Nov 22 18:14:04 +0000 2017","RT @thegranturismo: You asked, we listened. Free new cars, offline play, and new single-player mode coming to Gran Turismo Sport.\nhttps://t…","Terni, Umbria","Pacific Time (US & Canada)","en",,,74,53,7,6482,6482,0,0,false
"Wed Nov 22 18:14:06 +0000 2017","RT @SardiniaPost: #Archeologia, cibo e artigianato: al via a #Barumini l'#Expò del #turismo culturale in #Sardegna https://t.co/QDtquDqLb9","Sestu, Sardegna",,"it",,,77,696,0,1052,1052,0,0,false
"Wed Nov 22 18:14:12 +0000 2017","@BeatrizCianci1 @crorinha Bea, se divulga aqui as vagas legais que você achar, plz? Tbm tenho experiência com turismo e estou desempregada.","Embu, Brasil","Pacific Time (US & Canada)","pt",,,50,135,17,2776,2776,0,0,false
"Wed Nov 22 18:14:12 +0000 2017","Gran Turismo SPORT - First Online Race: https://t.co/4FeoPXfh5G putem @YouTube","Croatia ",,"en",,,69,6,2,30,30,0,0,false
"Wed Nov 22 18:14:12 +0000 2017","Gran Turismo Sport : le mode Carrière « GT League » débarquera en décembre, voici tous les détails https://t.co/EuwVM0aBs3","France","Paris","fr",,,366,56,4,0,0,0,0,false
"Wed Nov 22 18:14:19 +0000 2017","RT @redpueblos: Con la coordinación y apoyo de @MincomercioCo y @fonturcol , Alcaldes y Secretarios de Turismo de los Pueblos Patri… ","Colombia","Bogota","es",,,1025,469,10,872,872,0,0,false
"Wed Nov 22 18:14:19 +0000 2017","Big @thegranturismo Sport news: More cars and a new single player mode - for free!\n\n#SimRacing… https://t.co/P5mn8juPKh","Spokane Valley Washington","Pacific Time (US & Canada)","en",,,12641,83,203,320,320,0,0,false
"Wed Nov 22 18:14:21 +0000 2017","RT @AntonioRNaranjo: ¿Ha dimitido ya @AdaColau? Esta señora ha hundido Barcelona, espantado al turismo, echado a inversores y no supo ni… ","Barcelona","Madrid","es",,,52,111,3,21,21,0,0,false
"Wed Nov 22 18:14:24 +0000 2017","RT @JesusCintora: Urdangarin, condenado a 6 años de cárcel y en libertad, pide que le absuelvan, porque ""no se puede demandar al olmo… ","Valencia",,"es",,,856,359,113,83027,83027,0,0,false
"Wed Nov 22 18:14:25 +0000 2017","RT @GobTapachula: ¿Eres estudiante de la carrera de turismo?\nDisfruta de transportación y entrada gratuita mañana 22 de Noviembre en… ","Chiapas",,"es",,,10668,8818,33,1792,1792,0,0,false
"Wed Nov 22 18:14:28 +0000 2017","#SOSPORMÉXICO La pérdida de bosques y selvas en México subió 36% en 2016 por agro, minería y turismo, denuncia ONG… https://t.co/KeKdn3QK49",,"Mexico City","es",,,827,905,15,13,13,0,0,false
